label,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20,mfcc_mean_21,mfcc_std_21,mfcc_mean_22,mfcc_std_22,mfcc_mean_23,mfcc_std_23,mfcc_mean_24,mfcc_std_24,mfcc_mean_25,mfcc_std_25,mfcc_mean_26,mfcc_std_26,mfcc_mean_27,mfcc_std_27,mfcc_mean_28,mfcc_std_28,mfcc_mean_29,mfcc_std_29,mfcc_mean_30,mfcc_std_30,mfcc_mean_31,mfcc_std_31,mfcc_mean_32,mfcc_std_32,mfcc_mean_33,mfcc_std_33,mfcc_mean_34,mfcc_std_34,mfcc_mean_35,mfcc_std_35,mfcc_mean_36,mfcc_std_36,mfcc_mean_37,mfcc_std_37,mfcc_mean_38,mfcc_std_38,mfcc_mean_39,mfcc_std_39,mfcc_mean_40,mfcc_std_40
Wheeze,-455.82993,50.233715,107.28168,53.023624,70.02866,26.479355,36.785347,8.9374695,16.355444,15.624682,10.397502,13.812053,12.185348,9.041113,15.206919,6.4424543,16.502512,5.735345,16.486755,5.8787417,16.018509,7.0429745,15.057823,7.4129367,13.067954,6.573701,9.871816,6.8255963,6.003378,8.480586,2.685491,9.216559,1.0990187,8.229576,1.5563713,7.556661,3.2720473,9.360833,4.9311347,11.021023,5.605322,10.275163,5.297576,7.824155,4.550294,6.1043186,3.7117116,5.763455,2.7131977,5.0492153,1.4655186,3.6271133,0.29628742,2.7120388,-0.13350447,2.5173688,0.5104222,2.8865833,1.7974771,3.8733377,2.9219005,4.413379,3.4422016,4.621567,3.4750097,4.620838,3.3036704,4.6727486,3.0770466,4.964205,2.9484105,4.3805194,3.156243,3.5580127,3.6773598,4.2296553,3.9942021,5.053427,3.558493,4.581525
Wheeze,-458.00244,55.93593,119.08881,50.21865,77.173325,28.187077,41.360767,10.264824,16.443537,15.284535,7.0749545,13.670915,7.692951,9.768602,11.640102,6.38985,14.808217,5.1115985,16.030014,6.6144443,15.551135,8.298313,13.932727,8.642044,11.790003,7.1266117,9.473608,7.0015564,7.118253,10.256103,4.83928,12.245345,2.8425689,10.749526,1.3663834,7.1335506,0.64011246,5.4932356,1.0103388,6.490438,2.5597634,6.7268496,4.6371546,5.7215657,5.8798833,4.575103,5.3066697,4.0654655,3.2447612,3.8702738,1.1356796,4.1897345,0.30424154,5.0524,1.0465657,5.060492,2.7069263,4.1454296,4.3109865,3.9937685,5.109901,4.1877985,4.835315,3.7955024,3.7941983,3.149577,2.6364625,2.644096,1.893953,2.6034138,1.6528783,2.7165053,1.6942163,2.7359684,1.8203334,2.9679387,1.9137334,3.1301708,1.8288363,2.9676914
Wheeze,-456.86237,62.164036,109.56445,51.50788,71.29506,27.888058,39.131996,8.682188,17.799904,15.31766,10.71474,14.589472,11.727666,10.562119,14.658417,7.2524633,16.349575,5.801291,16.522915,6.385001,15.619123,7.730716,13.991964,7.7624774,11.805023,6.4624953,8.959648,6.3462715,5.4456186,8.525748,1.986051,10.286297,0.056918908,9.924224,0.5847404,8.24402,2.8320632,7.8704147,4.9308596,8.536601,5.647096,8.284755,5.211638,7.1649914,4.434193,6.1341624,3.5259094,5.861022,2.198732,5.2449393,0.63789636,3.9409714,-0.29601502,2.9142704,0.054612033,2.4403079,1.3962507,3.6610947,2.9237926,5.075047,4.1490064,5.668187,5.002745,6.1195264,5.2481694,6.6702857,4.46426,6.2059274,2.8000047,4.507428,1.3496869,3.3818793,1.2037332,2.5579093,2.2116249,2.5710948,3.0855207,3.9467142,2.859962,3.8124456
Wheeze,-442.93015,58.787388,115.085236,48.50211,75.82872,27.35462,41.05346,8.3639,17.179035,14.282168,8.873597,12.651991,10.389991,8.346996,14.654709,7.2107496,17.179817,6.980471,17.205528,6.886348,15.525788,7.16456,13.105796,6.8591566,10.33222,5.8872824,7.1694098,5.373267,3.612096,6.6834874,0.37225643,8.235082,-1.2797297,8.105095,-0.5642389,7.0045223,1.8464031,7.9929833,4.304977,10.1230545,5.587146,10.633031,5.6583595,9.057395,5.0373287,6.4469624,3.908802,5.029684,2.1860878,4.744202,0.27445745,3.7403908,-0.8080134,3.1184812,-0.3195149,3.3759828,1.3252443,4.29625,2.8204596,5.6013336,3.122448,5.7908087,2.3073857,4.793387,1.3255872,3.7614758,1.0562176,3.1767447,1.6104658,3.0117652,2.4384408,3.1855416,2.9543765,3.3180323,3.0261018,3.7222836,2.8992176,4.462802,2.7684479,4.784454
Normal,-473.3457,32.541794,132.22958,31.414776,91.86768,20.252449,50.30775,11.800658,20.606836,13.697231,7.581914,11.945724,7.381155,7.9653406,12.158043,5.524285,15.54575,4.514951,15.569219,4.644624,13.23708,5.663703,10.13999,6.477871,7.0412602,6.207681,4.1345315,4.822061,1.4936653,3.7733958,-0.9664111,4.2294025,-3.1345997,4.6987195,-4.407606,4.4924135,-4.2751226,4.2216034,-2.8906012,4.0425086,-1.0015423,3.5117717,0.4520548,3.144307,0.67532665,3.459801,-0.6014532,3.8179874,-2.7312984,3.9292789,-4.4471655,4.163116,-4.829591,4.2320848,-3.8556318,3.8450117,-2.2188394,3.614798,-0.8604068,3.6321008,-0.42204604,3.6489933,-0.7869435,4.0733833,-1.1381751,4.6353774,-0.6895887,6.664802,0.6153014,10.279766,2.2326493,12.465361,3.6876323,12.179078,5.0098877,11.614138,6.5624714,12.432157,8.414658,13.747389
Normal,-359.98483,73.417206,156.0777,41.11703,5.6588345,28.024252,-0.17381883,18.290894,28.530548,5.7369833,16.585564,14.267063,5.1128635,12.409524,4.3292356,6.1934423,11.437826,5.933056,20.772343,5.0822244,11.477685,2.404244,3.0613518,5.35397,12.1921835,4.702071,12.98303,5.4041038,5.6854897,4.2857585,7.127273,2.3366795,6.489303,3.2432175,2.881401,4.587385,5.583126,3.2625992,7.1954556,3.024651,5.0207744,2.221748,3.8379867,2.5075057,3.117871,2.2604942,3.8338504,2.0082226,4.6971874,2.130603,2.5979211,3.2440715,1.5852102,3.3680232,3.5104582,2.3445506,4.083166,2.4922392,2.7731125,3.104123,1.6151471,3.5052445,1.6491619,1.981782,2.8600109,3.1958318,2.9866192,2.611768,1.6952994,2.5079088,1.5255483,2.7643428,2.4344134,1.9080821,2.8384922,1.5307479,2.0725262,2.2666953,1.3243592,2.492048
Normal,-371.31827,87.70064,150.67386,41.645145,18.809105,44.821613,9.651139,17.413687,30.512695,7.6349916,19.641949,15.683861,5.276313,11.466305,0.6127538,7.7965755,10.963765,6.204215,20.760029,5.0955877,12.412108,5.1826124,5.521357,6.566669,10.252717,4.112072,10.571694,4.1305246,4.8067346,4.448773,3.42756,4.160113,4.8061066,4.304285,4.4337597,3.9274154,5.0151052,3.189586,5.5563254,3.8373282,4.6878085,3.3141904,4.193626,4.3916607,3.5484219,4.1587257,3.4374523,2.911294,3.5966768,3.4368877,3.0459332,3.307889,3.497736,3.2262473,4.1616817,3.2456446,3.7526817,2.8753934,3.0390115,2.7652187,2.657275,3.197937,3.4906206,3.193383,3.627309,2.4352388,1.2500678,2.8317719,0.044366337,3.3259845,1.3885455,3.1066372,2.9201083,2.6873586,3.4331014,3.1583693,2.277436,2.6995425,1.0951664,2.577584
Crackle,-396.3855,80.224174,140.4643,45.20411,30.206682,37.754295,14.339876,20.839548,32.538204,8.34941,25.337223,14.424733,7.8168435,15.047273,0.46110636,11.307267,11.601745,6.2604566,22.442514,5.2824874,13.914228,5.24385,5.5427694,5.924903,9.388687,4.5068197,9.935743,3.2608192,5.74729,4.097392,4.4748597,3.7277756,3.401663,3.6676478,3.6938062,4.0263834,6.9235935,3.722582,7.065809,3.8404758,4.5676203,3.519554,3.7213235,3.0591722,3.5433424,2.9785953,4.4108276,2.704724,5.080063,2.8533442,3.1243372,3.14777,2.6717038,3.0623217,4.6327076,3.2869246,4.1943364,2.921287,2.304605,2.9966547,2.4200525,3.1256928,3.720758,2.7033741,3.8408635,2.5658598,2.390567,2.8921406,1.5956308,2.6492453,2.4329567,2.8038037,2.920901,2.7569268,2.0156019,2.7196045,1.0923377,2.488228,1.2925065,2.5158744
Normal,-389.504,73.80308,146.59952,43.15091,26.706497,34.702404,7.1812763,21.602415,28.709072,10.767043,22.336882,15.100631,4.6631575,12.204135,-0.87738603,8.431349,11.173527,6.405577,22.631409,5.5169196,13.605491,5.1059637,4.637486,6.1384273,10.506662,4.5567064,12.02661,4.611907,6.426326,4.4857197,4.529987,3.6252356,3.478866,4.1402144,3.5151625,3.781205,6.457405,2.9437094,6.726101,3.2370367,5.017563,2.6466603,4.998358,3.2860656,5.261467,2.6890888,5.2394524,2.4252577,4.146101,2.5179796,1.9657334,2.63676,2.2471578,2.6565406,4.6788235,2.554897,4.9095416,2.4730437,2.775615,2.6458306,1.9232267,2.7496471,3.455524,2.0163693,4.1845927,2.7100024,2.4132016,2.5940313,1.0434021,2.4874682,1.8153203,2.7225776,2.7072482,2.6057198,2.2470725,2.6863267,1.4580629,2.6311493,1.4525118,2.3905866
Crackle,-377.872,80.69882,152.61058,48.261803,25.795544,32.556553,10.584516,22.068417,33.908947,8.822106,25.18277,11.777088,2.4214218,13.978832,-2.4555652,9.308515,10.569135,5.910007,20.892643,4.6775556,13.65654,5.4332333,1.6843193,6.549959,6.240914,3.5582182,11.556782,3.6166458,6.757989,5.055195,2.5800402,4.248043,1.8948623,4.3105702,5.480238,3.6463163,6.6792884,3.458745,6.0069084,3.0706956,5.7771497,3.0127442,2.9813795,3.6328375,4.286599,3.2953844,5.420934,3.0947216,2.891798,2.692883,2.224078,2.7124043,3.5521655,3.0961761,5.448625,2.5985465,3.7022212,3.0836432,2.5659938,2.8123953,3.9675756,2.5799167,3.569738,3.0774698,3.7442913,2.8812006,2.5938494,2.2693512,1.7502682,2.1510768,2.7363608,2.1580942,2.8117154,2.6604605,3.096602,2.2999382,1.5970227,2.5156412,1.1108041,2.3864992
Normal,-395.55548,84.3283,136.9132,49.75554,31.487703,34.92759,14.512155,24.280888,32.191196,11.265201,27.206753,12.652923,8.324098,14.203547,1.3374188,10.3291235,11.071215,6.5152493,20.455261,4.6920795,15.356958,4.987776,4.521627,5.7916627,7.064546,4.6055207,11.927267,4.3484898,6.971672,5.1536465,3.119498,4.049031,2.4632752,3.583149,4.825501,4.65253,7.662396,3.4605258,6.9165754,3.7689204,5.6639533,3.4841375,3.4881854,3.4616692,3.6945004,2.9842663,4.9008927,3.3001325,2.7876704,2.9328063,2.8370235,2.939653,4.5761895,2.4875884,5.3518577,2.4596643,4.6826158,2.7421958,2.8102198,2.5723083,2.9822772,2.4289012,3.723023,2.290089,3.885347,2.4131086,2.8523686,2.8427415,1.2010871,2.4743457,2.1025798,2.6413114,2.5995755,2.4889746,1.9243394,2.1483393,1.778922,2.6376753,1.6070501,2.1940205
Normal,-523.984,38.8377,117.56856,14.944911,32.13483,15.640667,34.63188,12.250632,37.76309,7.4624157,40.57416,8.319479,22.56241,5.1486683,13.822042,4.021999,13.233891,3.2955916,21.192858,6.373958,11.398273,3.3706858,4.11408,2.8448563,6.123614,3.057128,10.826453,3.0274975,8.116674,1.9770257,6.152526,1.8599403,3.522383,2.9324284,7.6189795,3.4257803,4.9891315,3.2146547,3.3312366,2.5532315,0.8902959,3.7371056,4.056045,2.1056657,-0.07782634,2.4901557,1.4074981,3.4502192,0.4390168,4.4192376,2.403968,4.2596946,0.8826875,2.8834314,1.5415071,2.3720336,1.1841776,2.4427722,2.1472807,2.955506,1.6098499,3.6807735,3.3781168,2.890513,0.575137,1.8778347,1.3841866,2.1361356,0.2854954,1.924598,1.8907044,2.2037113,0.83875614,1.8070947,2.6449373,1.6474044,2.2128654,2.0403464,3.3329282,2.6147056
Normal,-509.36633,28.49205,131.83983,22.11879,39.244637,18.797642,32.331825,9.568314,38.122734,9.365812,35.402653,12.871027,16.445707,9.854388,2.9248195,7.0856237,8.672385,6.6963468,17.948137,7.6079574,5.841143,4.3859773,-0.8501003,3.4121373,6.896078,4.600421,8.8534355,3.9617138,7.4265633,3.1129062,4.644499,3.4111676,4.180402,3.1489682,6.658142,3.1988833,5.9459314,2.5675216,3.61917,2.6795843,3.2170043,2.941365,4.8414516,2.6147351,3.6777542,2.895375,1.6753694,3.373554,1.0250468,2.6890216,1.308335,3.1117337,3.4878573,3.3125162,3.0457108,3.135248,0.77949065,3.0469043,0.8683399,2.5837154,1.3927408,2.5381103,2.1731253,2.6036108,1.7457962,2.8996172,1.7924486,3.1320646,1.4848024,2.9980543,1.8764414,2.8941252,3.1898859,3.074727,2.1684468,2.292714,1.6970235,2.2113607,2.072536,2.3151207
Normal,-523.6236,46.26306,129.37628,23.305244,36.146786,23.778917,36.38431,8.850787,37.65742,9.073862,36.853294,10.000373,14.200098,10.051522,7.126366,7.992053,11.611766,7.5938854,16.934303,6.632597,6.6873236,6.0044293,1.7732977,4.831041,5.712972,4.8796277,9.830196,4.12046,7.9141283,3.6497722,3.9937756,3.1271226,1.9127877,2.6145961,7.241116,2.5674253,5.955154,4.0173316,4.4418974,3.1063814,2.3756876,3.1974192,4.290296,2.4699008,4.065362,3.7458186,2.994829,3.4262578,1.1144042,3.6143672,0.8892464,3.9595623,1.8754054,3.8521194,2.5472426,3.473838,0.84202,2.9947772,1.3127638,3.2842026,0.88057363,2.98535,1.593219,2.6858816,0.8889514,2.9672852,0.9081387,3.0614207,0.6701419,3.4119399,1.5655091,3.0929608,2.3825414,2.135461,2.1442723,2.630952,0.5594008,2.1411152,1.6578878,2.8672264
Normal,-534.237,32.85425,137.04716,28.622,40.55363,18.626581,34.60299,12.055092,34.78787,9.594176,36.24976,11.635178,14.801177,10.556891,5.3285203,10.829126,8.672566,7.4667106,18.115124,5.688686,7.8512287,5.0683656,2.3030436,5.3954945,5.4335146,4.818075,10.151937,3.5201154,6.004468,4.465517,4.9507003,4.201309,3.3145478,3.4658492,7.075128,3.2908027,5.0186434,3.9170632,3.9205327,3.4511347,2.7346742,2.840464,5.4147415,3.3043609,3.6157205,3.2092726,2.8411572,3.1405714,0.6012222,3.3531194,3.072319,3.4850733,2.744927,3.4062212,2.7000782,3.2739558,0.5802427,3.4925818,2.334549,3.6554844,1.528037,3.2455232,2.3118448,3.395801,0.66581917,3.3150637,0.66211635,3.1528373,0.44582173,2.907668,1.4795189,2.757905,1.1542823,2.904935,1.9091887,2.9342194,0.31806466,2.791957,0.8140429,2.6980574
Normal,-548.0065,22.967894,125.87818,29.6709,42.38231,17.118023,35.09722,9.969614,34.655903,8.662662,33.989357,9.667088,16.650225,10.823926,8.671339,10.235815,12.128324,5.8828373,17.402048,4.7272687,9.977249,5.105635,4.1507506,6.6374354,5.5504427,4.7072268,10.343839,4.004214,7.763022,3.8419504,5.6555514,4.3780355,4.918034,3.2607207,7.329521,3.6205924,6.7051177,2.8245742,4.776114,3.2881327,2.300588,2.428941,3.8391962,2.6423159,3.9560509,3.266227,2.830296,3.7802558,0.42563698,3.1146874,0.6645367,3.8394995,1.782562,3.156811,2.6423995,3.3036044,1.453761,2.9651818,0.13580005,3.1926205,0.50023115,3.6496465,1.6999509,3.048039,0.97820306,2.9149141,0.31755403,3.329407,0.309837,3.2080166,2.0812893,2.7340748,1.8348895,2.6482973,2.0135627,2.7225795,1.5029953,2.3163776,1.4319512,2.5345688
Normal,-542.24115,31.500383,127.3066,32.39227,47.142376,18.00164,38.07716,10.571997,35.88645,10.685966,32.408455,12.387348,18.346457,11.685923,8.148992,9.14801,10.100218,6.4335747,13.671071,5.3138885,9.547249,5.563616,5.035431,4.4216175,6.0785875,3.3270621,9.042035,3.7473536,7.886408,3.1378076,5.478101,2.6227543,4.357257,2.5913227,5.9143696,3.4175937,6.344099,3.4927905,4.6417646,2.8909862,2.980512,2.8527389,3.6957293,3.340545,4.091198,2.8750532,2.845039,3.1154156,-0.2311883,3.2270749,0.78441626,2.9250448,2.696395,3.027881,1.9863834,4.031503,0.20347714,3.050789,-0.16517252,3.1371486,1.3173382,3.1098032,2.3238792,3.616375,1.080743,3.4758718,-0.3832652,2.8652542,0.5721049,2.5785155,1.8440567,2.9633439,2.332083,2.370597,1.474532,2.5802314,0.37558904,2.0366535,1.2295983,2.1952136
Normal,-530.76337,33.066765,134.3408,22.10853,44.25009,15.425012,37.62304,9.55681,39.556202,9.080993,34.960567,9.235676,15.92176,10.724652,6.8764057,9.656862,11.993044,6.7617135,17.64302,6.029546,10.3853855,4.7859898,3.4879985,4.808382,4.974532,4.117882,8.729113,3.5273852,6.966543,2.9790328,3.8845844,3.4329193,3.3173075,2.9530034,5.314172,3.307319,5.160797,4.0697284,3.230049,4.002882,2.2496784,3.1366947,3.7796211,3.062307,4.1684093,3.4347184,2.4145741,3.1233664,1.5014284,3.794594,1.6639557,3.072342,2.6686175,2.8859928,2.4461,3.0659356,0.78604525,3.0538604,0.32959667,2.8196764,0.7983008,3.0509005,2.1582077,3.1239889,0.6498872,3.3217604,-0.5182554,3.3750405,-0.2551156,3.3699694,1.6382483,3.1005452,2.0201678,2.90163,0.9793632,2.4541178,-0.3871058,2.329092,-0.24020027,2.5279458
Normal,-526.9535,39.711727,134.70056,26.778744,46.37717,20.126764,35.542427,10.460555,38.666702,9.680193,34.20793,11.087404,16.615602,11.274246,6.119304,9.44203,10.564937,8.679931,16.359955,8.314342,9.609779,5.139936,2.1989765,5.1378717,4.176835,3.8103156,8.101795,3.2663178,8.1121235,3.1384938,6.090916,2.871352,5.6072273,3.487322,6.5059505,3.2966206,5.3823185,2.367402,4.0620008,2.5499887,2.9759142,2.3686087,3.9503837,2.442212,4.112264,3.3939764,2.0696115,3.9711533,1.4009174,3.5572772,2.1070814,3.0432258,3.4856586,3.1425521,3.9893658,3.015674,1.9372025,3.1678934,1.3431896,2.8186996,2.7046907,3.0120752,3.372415,3.0842044,2.545295,2.5614698,1.0433517,2.3730388,1.5892951,2.6380231,1.7344803,2.657805,1.5831198,2.399439,1.1908937,2.1934307,0.7442961,1.8997773,1.6115288,2.4585476
Normal,-528.4456,37.465668,131.909,27.442791,40.736637,19.448614,35.313843,12.917463,38.013893,10.9537525,36.68828,9.968682,18.842972,9.345151,7.6179223,10.220613,10.169127,8.897508,17.02088,6.287547,7.7456975,6.979353,1.4953873,6.492031,5.9608464,4.7236753,9.454177,3.679737,7.8755064,2.7482767,5.1281886,3.788965,4.737112,3.4090388,7.341298,3.209625,6.1444974,2.1216264,3.1735852,2.4406533,2.3167949,2.8077557,3.727413,2.6800063,4.0277686,3.1478007,2.250482,3.8048992,1.2442219,3.1659963,2.4128315,3.2322302,3.0100062,3.0882022,3.0235026,2.8970778,1.8419558,3.0502586,1.8121562,3.1360736,2.5874176,3.157707,3.544129,3.5318055,2.9072783,3.934082,1.2937258,3.087914,0.7438306,2.9088268,1.3639773,2.7431028,1.0527148,2.3910656,1.3358177,2.68073,1.6562324,2.5199068,1.1512351,2.5998979
Normal,-529.7197,32.08207,121.4007,26.892183,43.913994,15.535964,37.69586,10.6850195,38.049618,9.262126,36.534027,8.620717,20.31489,8.947018,9.293472,9.535853,9.608398,8.07235,14.744365,5.8973203,10.127262,5.0745525,4.3989224,5.273805,5.754546,4.797285,9.7604475,4.3317075,9.473829,3.755601,6.7686496,2.9570045,4.8190794,3.0243278,6.381048,2.725009,5.293637,2.4591832,4.7332335,2.6652987,3.6512678,2.92309,4.1096835,2.7551954,4.0752325,2.984553,3.0081801,2.9985514,1.2512313,3.5242217,2.388879,3.3241258,4.0637727,2.9460003,4.472896,2.966028,2.544864,2.9623246,1.7808783,3.420286,2.1626854,2.9103239,3.2057738,3.5180137,2.8140678,3.1617653,2.3066223,2.9564505,1.7890453,2.6785076,2.0294936,2.7366762,2.1125836,2.6748405,1.7343491,2.6480343,1.4112191,2.6661625,1.5816402,2.6167562
Normal,-507.8446,49.277596,130.77902,28.043629,39.959053,23.14643,32.529602,13.432274,38.321312,9.665211,40.652344,11.16622,17.28898,10.661108,2.8296933,11.346007,4.439977,8.343266,13.774124,7.409602,8.706013,5.1181374,2.4265966,4.3201427,1.9118005,4.859122,9.758527,4.4175806,10.54671,4.074707,7.2284975,2.899319,2.4022803,3.367879,3.846625,3.6907258,5.761166,3.6763637,5.7342963,3.4796686,3.6970778,2.1283765,5.1304746,2.6416795,3.5220246,3.4473007,3.5594733,2.6429336,1.2179341,3.4204044,2.6830246,3.6753757,3.1131296,3.1988094,3.7529395,3.351792,2.3660681,3.422051,1.6505733,3.3495436,1.3548732,3.2717984,3.3333228,3.0221071,1.806425,3.0131874,1.4353281,2.8575933,1.6547184,3.4031522,2.065555,2.7933185,2.100479,2.4500742,1.7571725,3.0562577,0.9825213,1.8702639,2.5620177,2.1983745
Normal,-475.55585,27.69917,104.09575,19.414764,39.17725,11.592008,40.749092,7.082148,28.25483,6.8544803,29.827446,6.218857,20.350475,6.6720724,17.360487,5.8881345,12.392484,4.5571423,13.058036,3.87799,9.657001,3.8573189,11.039304,3.1818047,6.868665,3.5108619,8.096999,2.8824477,5.2342734,2.5251532,6.587268,2.8616474,3.482315,3.1562057,5.687861,3.2263772,3.7898886,2.8720334,4.47819,2.488142,3.1443505,3.0059206,6.4425015,2.9939594,4.2899685,3.058981,4.3968673,2.723245,1.8906668,2.5253587,4.243357,2.575779,2.1974862,2.7988515,3.9167197,2.988127,2.9073813,2.7560318,4.6009474,2.6912203,2.1576488,2.4440184,3.1090417,3.0332522,1.7391768,2.984179,3.2445579,2.8767326,0.87979066,2.7795477,1.8536701,2.1429744,0.4867967,2.553323,2.8659084,2.9078267,1.5179023,2.6763349,2.2130866,2.3839495
Normal,-464.82385,28.827353,109.9905,13.258131,41.6157,8.954318,41.598988,7.1184034,28.50123,6.8144073,29.08574,6.637943,18.03621,5.542223,15.680498,4.9479723,9.882246,3.6873424,10.989192,4.0807085,6.645134,3.9198534,9.578031,3.4443378,7.3870616,3.7710166,8.950999,3.6797004,5.1628013,3.0051336,6.5431037,3.1771727,4.828317,2.6842327,7.268928,2.3613992,3.9056144,2.5340369,5.322553,2.8550982,2.690031,2.6885931,5.886753,3.1000361,4.0996947,2.8220582,5.1755514,2.7204597,2.867162,2.6591575,4.503424,2.868089,2.6922555,3.3835952,3.5960336,2.544382,1.2926939,2.573453,2.4167624,2.3976169,0.7526669,2.5051372,2.9210346,2.5338132,0.529282,2.8178623,2.376857,3.0273626,-0.063822426,2.6337492,1.0945463,2.607378,0.4039609,2.86566,2.7128396,2.8366945,1.3124696,1.9479997,2.4181683,2.4460416
Normal,-464.8439,26.04622,110.89877,21.67497,41.37827,11.691111,41.043564,7.5121255,26.853153,7.250417,27.526962,6.3188934,17.45937,6.41338,15.756537,6.2591796,11.081695,4.5354643,13.633793,3.4329016,8.420165,3.0949044,9.878444,3.4307344,7.007836,3.7543566,9.096871,3.74088,5.0880938,3.532593,6.6130958,3.3826816,4.896946,2.7062936,6.793087,2.170601,4.550515,2.481944,5.7557425,2.3826292,3.8862193,2.8974724,5.724501,2.492584,3.9403427,2.5598793,4.6531596,2.9060097,1.8009139,3.2380877,5.236592,2.4278142,4.064957,2.9741206,4.332682,2.7657819,0.99587774,2.1771262,2.2638052,2.951821,1.4013888,2.6249807,2.5896173,2.5598972,0.6754945,3.4328628,2.7908125,2.8938289,1.4849887,2.3524437,2.052023,2.5003319,0.2001899,2.6968336,2.2562273,3.0196896,0.74875563,2.4463656,1.6236583,2.6889336
Normal,-467.43704,26.099957,109.30302,18.613375,41.03478,10.190721,40.545013,7.0202136,29.622816,6.966641,30.999609,7.1588964,19.516335,7.2457747,16.249033,6.7383595,10.760877,4.6882877,13.123059,3.5812068,9.763973,3.8086545,10.612495,3.902675,7.3401737,3.3173833,8.512336,3.3080714,4.421373,3.7521024,6.0803523,3.5574443,4.9346037,3.2502153,6.3502746,3.1403375,3.540804,2.711134,4.210335,3.1751628,2.3849597,3.1298456,4.905165,3.0812154,4.4035096,3.1367166,5.007693,3.512387,2.7891378,2.772192,3.5830114,2.6746917,3.086156,2.5461066,4.267622,2.4695733,2.1126711,3.139944,2.1793156,2.7364998,1.5248197,2.6253421,3.0633252,2.3889644,1.3234764,2.9557111,1.701114,2.4122324,0.11258226,2.8315907,1.3990688,2.41201,0.6272897,2.3416398,1.9746803,2.7115982,0.9861116,2.5128891,1.2135586,2.621987
Crackle,-460.6902,34.757233,118.155365,20.937782,44.62817,10.659902,40.306755,7.093358,26.126255,6.9287333,25.414444,6.581733,15.65942,6.7942367,14.849887,5.174657,10.401644,3.7162533,12.128768,3.945918,7.9846582,4.118161,9.191292,3.2470918,6.8260307,2.1857808,9.385339,2.6228416,5.463972,3.9849951,6.6000843,3.3046114,5.130678,2.7486634,7.2621527,3.1457603,4.0504384,2.9145834,4.2789383,3.057066,3.2720585,3.7368758,6.1681633,2.614363,3.3003225,3.0885484,3.8752441,3.3468547,2.6229322,3.4525044,4.0549464,2.7976081,3.4208832,2.8319106,3.4077268,2.8524387,1.1563015,2.3507192,2.0169048,2.9325535,0.6857829,2.6967428,2.1634371,2.3038318,1.4519033,2.7666461,2.3883862,2.6366048,0.3311904,2.7278736,1.6225741,2.670329,0.26869226,2.7141557,1.7747874,2.014995,0.787213,2.7466762,1.441493,2.7168186
Normal,-467.8088,24.982216,110.386024,18.053802,41.40897,11.58497,41.166626,7.444336,27.419859,5.3399906,27.392216,6.2634144,18.582039,7.064607,16.773144,5.7351317,11.384418,5.223963,13.314697,3.886242,8.849108,3.2883394,10.954926,3.4459443,8.362108,2.6865504,9.343307,3.2275019,5.829517,3.0265849,6.4484653,3.1982934,4.3024464,3.0972474,5.981434,3.4604094,3.9660199,2.8877773,5.2753325,2.8367589,4.2009807,2.6507497,5.472852,3.1995919,3.4427917,3.666927,4.489114,2.5090978,1.8536067,2.8750365,3.5930762,2.6952639,3.2179346,2.8139236,3.813886,2.7471309,1.6046631,2.6840901,2.7260165,2.5947316,1.1969874,2.942734,3.3632498,2.9934647,2.1256118,3.4624171,2.2824948,2.88526,0.6675955,2.250752,2.2918675,2.8494914,0.97207177,2.6100826,0.92807394,2.3028777,0.04704722,1.9871771,1.1720997,2.6944697
Crackle,-471.65814,20.461445,110.578186,18.39659,41.8652,10.523378,40.467037,7.0511665,28.365673,6.5919275,28.562006,6.9560285,19.039465,7.2791348,16.419905,6.003644,11.66035,4.316718,12.961722,4.723035,9.029532,3.9639335,10.799757,3.5327003,8.222221,3.3170192,9.000651,3.012072,6.0736427,3.1636617,6.6996827,3.7338364,4.8576612,2.6152434,6.2159166,2.7194238,4.514552,2.9787376,5.902971,2.5276308,4.2811737,3.1224985,5.415646,2.6015716,3.4578643,2.750201,4.426425,3.045929,3.050496,2.9227488,4.1419706,3.0140784,2.9444466,2.7712944,4.0409245,2.871192,2.1635864,2.9118824,2.52736,2.195376,1.0718405,3.3226855,2.5964425,2.3553236,1.4610202,2.6438453,2.7591677,2.5409553,0.96551216,2.9511588,1.3416853,2.9084923,0.08770944,2.66364,1.6053007,2.5090532,1.0528878,2.5442078,2.5084836,2.0579214
